,precision,recall,f1-score,support
1900,0.0,0.0,0.0,0.0
1902,0.0,0.0,0.0,0.0
1904,0.0,0.0,0.0,0.0
1905,0.0,0.0,0.0,0.0
1906,0.0,0.0,0.0,1.0
1907,0.75,0.42857142857142855,0.5454545454545454,7.0
1909,0.0,0.0,0.0,1.0
191,0.0,0.0,0.0,87.0
1911,0.0,0.0,0.0,2.0
1913,0.0,0.0,0.0,0.0
1915,0.0,0.0,0.0,2.0
1918,0.0,0.0,0.0,0.0
1919,0.041666666666666664,0.16666666666666666,0.06666666666666667,6.0
192,0.0,0.0,0.0,229.0
1921,0.0,0.0,0.0,1.0
1927,0.0,0.0,0.0,0.0
1929,1.0,0.06666666666666667,0.125,15.0
1932,0.0,0.0,0.0,1.0
1933,0.0,0.0,0.0,0.0
1934,0.0,0.0,0.0,2.0
1937,0.0,0.0,0.0,38.0
1939,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0
1941,0.0,0.0,0.0,0.0
1945,0.0,0.0,0.0,0.0
1946,0.0,0.0,0.0,3.0
1949,0.0,0.0,0.0,1.0
195,0.0,0.0,0.0,6.0
1950,0.0,0.0,0.0,0.0
1952,0.0,0.0,0.0,2.0
1953,0.0,0.0,0.0,0.0
1954,0.0,0.0,0.0,0.0
1955,0.0,0.0,0.0,0.0
1957,0.0,0.0,0.0,2.0
1958,0.0,0.0,0.0,26.0
1959,0.0,0.0,0.0,0.0
1960,0.0,0.0,0.0,0.0
1961,0.9090909090909091,0.43478260869565216,0.5882352941176471,23.0
1964,0.0,0.0,0.0,0.0
1965,0.0,0.0,0.0,1.0
1968,0.0,0.0,0.0,0.0
1969,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0
1971,1.0,1.0,1.0,1.0
1972,0.0,0.0,0.0,3.0
1973,0.0,0.0,0.0,1.0
1974,0.0,0.0,0.0,5.0
1979,0.0,0.0,0.0,0.0
1981,0.0,0.0,0.0,0.0
1983,0.0,0.0,0.0,0.0
1986,0.0,0.0,0.0,0.0
1988,1.0,0.04,0.07692307692307693,25.0
1989,0.0,0.0,0.0,1.0
199,0.0,0.0,0.0,2.0
1991,0.0,0.0,0.0,0.0
1993,0.0,0.0,0.0,1.0
1994,0.0,0.0,0.0,2.0
1996,0.0,0.0,0.0,1.0
1997,0.0,0.0,0.0,5.0
20,0.0,0.0,0.0,386.0
2002,0.0,0.0,0.0,1.0
2008,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,5.0
2012,0.0,0.0,0.0,0.0
2013,0.0,0.0,0.0,0.0
2014,0.0,0.0,0.0,3.0
2015,0.0,0.0,0.0,0.0
2018,0.0,0.0,0.0,2.0
2019,0.001358695652173913,1.0,0.0027137042062415195,1.0
202,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0
2025,0.875,0.7,0.7777777777777778,10.0
2026,0.10714285714285714,0.8571428571428571,0.19047619047619047,7.0
2027,0.0,0.0,0.0,5.0
2028,0.0,0.0,0.0,1.0
2029,0.0,0.0,0.0,0.0
2032,0.0,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0
2039,0.0,0.0,0.0,5.0
204,0.0,0.0,0.0,0.0
2040,0.0,0.0,0.0,3.0
2041,0.0,0.0,0.0,5.0
2042,0.0,0.0,0.0,1.0
2043,0.0,0.0,0.0,0.0
2045,0.0,0.0,0.0,0.0
2047,0.0,0.0,0.0,1.0
2050,0.0,0.0,0.0,3.0
2052,0.0,0.0,0.0,0.0
2054,0.0,0.0,0.0,0.0
2055,0.0,0.0,0.0,2.0
2056,0.0,0.0,0.0,0.0
2057,0.0,0.0,0.0,6.0
2058,0.0,0.0,0.0,0.0
2059,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,37.0
2060,0.0,0.0,0.0,0.0
2061,0.0,0.0,0.0,1.0
2062,0.0,0.0,0.0,0.0
2063,0.0,0.0,0.0,1.0
2066,0.0,0.0,0.0,15.0
2068,0.0,0.0,0.0,10.0
2069,1.0,0.02040816326530612,0.04,49.0
207,0.0,0.0,0.0,7.0
2075,0.0,0.0,0.0,0.0
2076,0.0,0.0,0.0,5.0
2077,0.0,0.0,0.0,6.0
2078,0.0,0.0,0.0,8.0
208,0.0,0.0,0.0,1.0
2080,0.0,0.0,0.0,0.0
2081,0.0,0.0,0.0,120.0
2082,0.0,0.0,0.0,1.0
2083,0.0,0.0,0.0,0.0
2084,0.0,0.0,0.0,36.0
2088,0.0,0.0,0.0,0.0
2089,0.0,0.0,0.0,14.0
209,0.0,0.0,0.0,11.0
2090,0.0,0.0,0.0,0.0
2093,0.0,0.0,0.0,0.0
2095,0.0,0.0,0.0,12.0
2098,0.0,0.0,0.0,1.0
2099,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,1.0
2105,0.0,0.0,0.0,2.0
2108,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,2.0
2110,0.0,0.0,0.0,21.0
2111,0.0,0.0,0.0,1.0
2112,0.0,0.0,0.0,0.0
2113,0.0,0.0,0.0,0.0
2114,0.0,0.0,0.0,0.0
2115,0.0,0.0,0.0,5.0
2119,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,2.0
2121,0.8918918918918919,0.4583333333333333,0.6055045871559633,72.0
2123,0.0,0.0,0.0,0.0
2125,0.0,0.0,0.0,5.0
2126,0.0,0.0,0.0,1.0
2128,0.0,0.0,0.0,0.0
2129,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,4.0
2130,0.0,0.0,0.0,0.0
2131,0.1,0.75,0.17647058823529413,4.0
2133,0.0,0.0,0.0,1.0
2136,0.25,0.16666666666666666,0.2,6.0
2137,0.0,0.0,0.0,0.0
2138,0.0,0.0,0.0,0.0
2139,0.0,0.0,0.0,3.0
214,0.0,0.0,0.0,0.0
2140,0.0,0.0,0.0,0.0
2141,0.0,0.0,0.0,1.0
2143,0.0,0.0,0.0,1.0
2144,0.0,0.0,0.0,2.0
2149,0.0,0.0,0.0,6.0
215,0.0,0.0,0.0,2.0
2150,0.0,0.0,0.0,0.0
2151,0.0,0.0,0.0,0.0
2153,0.0,0.0,0.0,0.0
2155,0.0,0.0,0.0,0.0
2156,0.0,0.0,0.0,0.0
2157,0.0,0.0,0.0,2.0
2158,0.0,0.0,0.0,0.0
2159,0.0,0.0,0.0,15.0
216,0.0,0.0,0.0,8.0
2162,0.0,0.0,0.0,3.0
2163,0.0,0.0,0.0,2.0
2166,0.0,0.0,0.0,1.0
2169,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,4.0
2173,0.0,0.0,0.0,207.0
2175,0.0,0.0,0.0,2.0
2176,0.0,0.0,0.0,1.0
2178,0.0,0.0,0.0,0.0
2179,0.0,0.0,0.0,1.0
218,0.0,0.0,0.0,7.0
2181,0.0,0.0,0.0,2.0
2182,0.0,0.0,0.0,1.0
2184,0.0,0.0,0.0,0.0
2185,0.0,0.0,0.0,3.0
2186,0.0,0.0,0.0,0.0
2187,0.0,0.0,0.0,2.0
2188,0.0,0.0,0.0,0.0
2189,0.0,0.0,0.0,4.0
219,0.0,0.0,0.0,1.0
2191,0.005044136191677175,1.0,0.010037641154328732,4.0
2192,0.0,0.0,0.0,16.0
2193,1.0,0.017857142857142856,0.03508771929824561,56.0
2194,0.0,0.0,0.0,30.0
2198,0.0,0.0,0.0,6.0
2199,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0
2202,0.0,0.0,0.0,2.0
2203,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,4.0
2206,0.0,0.0,0.0,1.0
2208,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0
2210,0.0,0.0,0.0,0.0
2211,0.2,0.05128205128205128,0.08163265306122448,39.0
2212,0.5517241379310345,0.5925925925925926,0.5714285714285714,27.0
2213,0.0,0.0,0.0,1.0
2214,0.0,0.0,0.0,0.0
2215,0.0,0.0,0.0,6.0
2216,0.0,0.0,0.0,8.0
2217,0.0,0.0,0.0,6.0
2218,0.125,0.0625,0.08333333333333333,16.0
222,0.0,0.0,0.0,0.0
2220,0.0,0.0,0.0,0.0
2221,0.0,0.0,0.0,2.0
2222,0.0,0.0,0.0,19.0
2224,1.0,0.25,0.4,4.0
2226,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,5.0
2229,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,8.0
2230,0.0,0.0,0.0,0.0
2231,0.0,0.0,0.0,3.0
2232,0.0,0.0,0.0,12.0
2234,0.0,0.0,0.0,0.0
2236,0.0,0.0,0.0,0.0
2237,0.0,0.0,0.0,0.0
2240,0.0,0.0,0.0,1.0
2241,0.0,0.0,0.0,0.0
2243,0.0,0.0,0.0,0.0
2246,0.0,0.0,0.0,0.0
2247,0.004273504273504274,0.030303030303030304,0.00749063670411985,33.0
2248,0.017543859649122806,1.0,0.034482758620689655,1.0
225,0.0,0.0,0.0,21.0
2255,0.0,0.0,0.0,0.0
2256,0.0,0.0,0.0,1.0
2258,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,4.0
2264,0.0,0.0,0.0,6.0
2266,0.0,0.0,0.0,0.0
2267,0.0,0.0,0.0,0.0
2269,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,1.0
2270,0.0,0.0,0.0,0.0
2271,0.0,0.0,0.0,0.0
2273,0.0,0.0,0.0,0.0
2274,0.0,0.0,0.0,2.0
2275,0.5,0.16666666666666666,0.25,6.0
2277,0.0,0.0,0.0,4.0
2278,0.0,0.0,0.0,0.0
2279,0.0,0.0,0.0,2.0
228,0.0,0.0,0.0,1.0
2281,0.0,0.0,0.0,1.0
2282,0.16666666666666666,0.013513513513513514,0.025,148.0
2284,0.0,0.0,0.0,0.0
2286,0.0,0.0,0.0,62.0
2287,0.0,0.0,0.0,0.0
2288,0.125,0.5,0.2,2.0
2289,0.0,0.0,0.0,0.0
2290,0.0,0.0,0.0,2.0
2291,0.0,0.0,0.0,4.0
2292,0.0,0.0,0.0,55.0
2293,0.0,0.0,0.0,4.0
2295,0.0,0.0,0.0,5.0
2296,0.0,0.0,0.0,16.0
2297,0.0,0.0,0.0,0.0
2298,0.0,0.0,0.0,2.0
2299,0.0,0.0,0.0,3.0
2300,0.5,0.0034129692832764505,0.006779661016949152,293.0
2301,0.0,0.0,0.0,1.0
2302,0.0,0.0,0.0,1.0
2303,0.0,0.0,0.0,0.0
2304,0.0,0.0,0.0,2.0
2305,0.0,0.0,0.0,1.0
2306,0.009708737864077669,0.3333333333333333,0.018867924528301886,3.0
2307,0.0,0.0,0.0,0.0
2308,0.14556962025316456,0.575,0.23232323232323232,40.0
2309,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,11.0
2310,0.0,0.0,0.0,0.0
2311,0.0,0.0,0.0,1.0
2312,0.0,0.0,0.0,3.0
2314,0.0,0.0,0.0,0.0
2317,0.0,0.0,0.0,1.0
2318,0.0,0.0,0.0,0.0
2319,0.0,0.0,0.0,6.0
2320,0.5,0.027777777777777776,0.05263157894736842,36.0
2321,0.0136986301369863,0.5,0.02666666666666667,4.0
2322,0.0,0.0,0.0,2.0
2323,0.014925373134328358,0.3333333333333333,0.02857142857142857,3.0
2324,0.25,0.10344827586206896,0.14634146341463414,29.0
2325,0.0,0.0,0.0,2.0
2326,0.0,0.0,0.0,4.0
2328,0.0,0.0,0.0,0.0
2329,0.0,0.0,0.0,2.0
233,0.0,0.0,0.0,0.0
2331,0.0,0.0,0.0,4.0
2333,0.0,0.0,0.0,0.0
2336,0.0,0.0,0.0,3.0
2337,0.0,0.0,0.0,7.0
2338,0.0,0.0,0.0,32.0
2342,0.0,0.0,0.0,1.0
2345,0.0,0.0,0.0,2.0
2349,0.0,0.0,0.0,1.0
235,0.0,0.0,0.0,19.0
2350,0.0,0.0,0.0,0.0
2351,0.0,0.0,0.0,0.0
2352,0.0,0.0,0.0,6.0
2354,0.0,0.0,0.0,1.0
2355,0.0,0.0,0.0,6.0
2356,0.0,0.0,0.0,44.0
2357,0.0,0.0,0.0,20.0
2358,0.0,0.0,0.0,0.0
2359,0.008849557522123894,0.5,0.017391304347826087,2.0
236,0.0,0.0,0.0,2.0
2360,0.0,0.0,0.0,2.0
2362,0.0,0.0,0.0,0.0
2363,0.0,0.0,0.0,0.0
2364,0.0,0.0,0.0,0.0
2366,0.0,0.0,0.0,6.0
2367,0.0,0.0,0.0,0.0
2368,0.0,0.0,0.0,5.0
2371,0.0,0.0,0.0,0.0
2372,0.0,0.0,0.0,2.0
2373,0.0,0.0,0.0,0.0
2375,0.0,0.0,0.0,1.0
2376,0.0,0.0,0.0,1.0
2377,0.0,0.0,0.0,0.0
2378,0.0,0.0,0.0,6.0
2379,0.0,0.0,0.0,1.0
2381,0.0,0.0,0.0,6.0
2382,0.0,0.0,0.0,2.0
2383,0.0,0.0,0.0,8.0
2384,0.6666666666666666,0.2,0.3076923076923077,10.0
2386,0.0,0.0,0.0,0.0
2387,0.0,0.0,0.0,6.0
239,0.06896551724137931,0.2222222222222222,0.10526315789473684,9.0
2390,0.0,0.0,0.0,0.0
2393,0.0,0.0,0.0,12.0
2394,0.0,0.0,0.0,16.0
2395,0.0,0.0,0.0,0.0
2396,0.0,0.0,0.0,0.0
2399,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,1.0
2400,0.0,0.0,0.0,1.0
2402,0.0,0.0,0.0,0.0
2403,0.0,0.0,0.0,0.0
2404,0.0,0.0,0.0,1.0
2406,0.0,0.0,0.0,0.0
2407,0.0,0.0,0.0,14.0
2408,0.0,0.0,0.0,0.0
2409,0.12,0.21428571428571427,0.15384615384615385,14.0
241,0.0,0.0,0.0,1.0
2410,0.0,0.0,0.0,6.0
2411,0.0,0.0,0.0,0.0
2412,0.1,0.2,0.13333333333333333,5.0
2413,0.0,0.0,0.0,1.0
2414,0.0,0.0,0.0,15.0
2415,0.0,0.0,0.0,1.0
2416,0.0,0.0,0.0,1.0
2417,0.0,0.0,0.0,2.0
2418,0.0,0.0,0.0,0.0
2420,0.0,0.0,0.0,0.0
2421,0.0,0.0,0.0,1.0
2425,0.0,0.0,0.0,0.0
2426,0.0,0.0,0.0,2.0
2427,0.0,0.0,0.0,0.0
2428,0.0,0.0,0.0,4.0
2429,0.0,0.0,0.0,0.0
2430,1.0,0.6666666666666666,0.8,3.0
2431,0.0,0.0,0.0,0.0
2432,0.0,0.0,0.0,0.0
2433,0.0,0.0,0.0,1.0
2435,0.02564102564102564,0.2608695652173913,0.04669260700389105,23.0
2436,0.0,0.0,0.0,3.0
2437,0.40053763440860213,0.8097826086956522,0.5359712230215827,184.0
2438,0.0,0.0,0.0,1.0
2439,0.058823529411764705,0.75,0.10909090909090909,4.0
2440,0.0,0.0,0.0,1.0
2442,0.0,0.0,0.0,2.0
2443,0.0,0.0,0.0,46.0
2447,0.0,0.0,0.0,6.0
2448,0.0,0.0,0.0,4.0
2449,0.0,0.0,0.0,4.0
245,0.0,0.0,0.0,1.0
2450,0.0,0.0,0.0,9.0
2451,0.0,0.0,0.0,0.0
2452,0.0,0.0,0.0,2.0
2453,0.0,0.0,0.0,0.0
2454,0.0,0.0,0.0,1.0
2455,0.0,0.0,0.0,30.0
2456,0.0,0.0,0.0,6.0
2457,0.0,0.0,0.0,4.0
2458,0.0,0.0,0.0,0.0
2459,0.0,0.0,0.0,2.0
246,0.0,0.0,0.0,5.0
2460,0.0,0.0,0.0,1.0
2462,0.0,0.0,0.0,2.0
2463,0.0,0.0,0.0,0.0
2464,0.0,0.0,0.0,0.0
2465,0.0,0.0,0.0,4.0
2466,0.0,0.0,0.0,0.0
2467,0.0,0.0,0.0,4.0
2468,0.0,0.0,0.0,0.0
2469,0.0,0.0,0.0,1.0
247,0.0,0.0,0.0,3.0
2470,0.0,0.0,0.0,3.0
2471,0.0,0.0,0.0,4.0
2472,0.0,0.0,0.0,0.0
2473,0.0,0.0,0.0,1.0
2474,0.0,0.0,0.0,6.0
2476,0.0,0.0,0.0,9.0
2477,0.0,0.0,0.0,3.0
2478,0.0,0.0,0.0,1.0
2479,0.0,0.0,0.0,5.0
248,0.0,0.0,0.0,15.0
2481,0.0,0.0,0.0,0.0
2482,0.0,0.0,0.0,0.0
2483,0.0,0.0,0.0,2.0
2484,0.0,0.0,0.0,0.0
2487,0.0,0.0,0.0,9.0
2488,0.0,0.0,0.0,69.0
2489,0.0,0.0,0.0,2.0
249,0.5714285714285714,1.0,0.7272727272727273,4.0
2492,0.0,0.0,0.0,0.0
2493,0.05555555555555555,0.1,0.07142857142857142,10.0
2494,0.0,0.0,0.0,3.0
2496,0.0,0.0,0.0,0.0
2497,0.0,0.0,0.0,3.0
2498,0.0,0.0,0.0,4.0
2499,0.0,0.0,0.0,2.0
25,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0
2501,0.0,0.0,0.0,0.0
2502,0.0,0.0,0.0,0.0
2504,0.0,0.0,0.0,1.0
2505,0.0,0.0,0.0,0.0
2507,0.0,0.0,0.0,0.0
2509,0.0,0.0,0.0,0.0
251,0.8333333333333334,0.3333333333333333,0.47619047619047616,15.0
2510,0.0,0.0,0.0,2.0
2511,0.0,0.0,0.0,188.0
2512,0.0,0.0,0.0,0.0
2515,0.0,0.0,0.0,0.0
2516,0.0,0.0,0.0,0.0
2517,0.0,0.0,0.0,1.0
2518,0.0,0.0,0.0,13.0
2519,0.0,0.0,0.0,3.0
252,0.0,0.0,0.0,41.0
2520,0.0,0.0,0.0,1.0
2521,0.0,0.0,0.0,0.0
2522,0.0,0.0,0.0,1.0
2523,0.0,0.0,0.0,0.0
2524,0.0,0.0,0.0,1.0
2525,0.0,0.0,0.0,12.0
2526,0.0,0.0,0.0,0.0
2527,0.0,0.0,0.0,9.0
2528,0.0,0.0,0.0,1.0
2529,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0
2530,0.0,0.0,0.0,4.0
2531,0.0,0.0,0.0,6.0
2533,0.0,0.0,0.0,1.0
2534,0.0,0.0,0.0,0.0
2535,0.0,0.0,0.0,1.0
2537,0.0,0.0,0.0,1.0
2538,0.0,0.0,0.0,2.0
2539,0.0,0.0,0.0,4.0
254,0.0,0.0,0.0,0.0
2540,0.0,0.0,0.0,1.0
2541,0.0,0.0,0.0,0.0
2542,0.0,0.0,0.0,0.0
2543,0.0,0.0,0.0,55.0
2545,0.0,0.0,0.0,3.0
2547,0.0,0.0,0.0,1.0
2548,0.9444444444444444,0.4857142857142857,0.6415094339622641,35.0
2549,0.0,0.0,0.0,0.0
255,0.0019267822736030828,1.0,0.0038461538461538464,2.0
2550,0.0,0.0,0.0,2.0
2551,0.0,0.0,0.0,0.0
2552,0.0,0.0,0.0,0.0
2556,0.9090909090909091,0.29411764705882354,0.4444444444444444,34.0
2557,0.0,0.0,0.0,1.0
256,0.0,0.0,0.0,0.0
2560,0.75,0.13953488372093023,0.23529411764705882,86.0
2561,1.0,0.6666666666666666,0.8,3.0
2562,0.0,0.0,0.0,0.0
2563,0.0,0.0,0.0,105.0
2564,0.0,0.0,0.0,0.0
2565,0.0,0.0,0.0,0.0
2567,0.0,0.0,0.0,0.0
2570,0.0,0.0,0.0,3.0
2571,0.0,0.0,0.0,1.0
2577,0.0,0.0,0.0,2.0
2578,0.0,0.0,0.0,0.0
2579,0.0,0.0,0.0,0.0
2580,0.0,0.0,0.0,0.0
2581,0.0,0.0,0.0,0.0
2587,0.0,0.0,0.0,0.0
2588,0.0,0.0,0.0,0.0
2589,0.0056179775280898875,1.0,0.0111731843575419,1.0
259,0.0,0.0,0.0,0.0
2590,0.0,0.0,0.0,14.0
2591,0.0,0.0,0.0,19.0
2592,0.0,0.0,0.0,0.0
2594,0.6666666666666666,0.2857142857142857,0.4,7.0
2595,0.0,0.0,0.0,0.0
2599,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,1.0
260,0.0,0.0,0.0,0.0
2601,0.0,0.0,0.0,1.0
2602,0.0,0.0,0.0,20.0
2604,0.0,0.0,0.0,0.0
2605,0.0,0.0,0.0,1.0
2606,0.0,0.0,0.0,0.0
2607,1.0,0.3333333333333333,0.5,3.0
2608,0.0,0.0,0.0,0.0
2609,0.21739130434782608,0.3333333333333333,0.2631578947368421,15.0
261,0.0,0.0,0.0,17.0
2610,0.0,0.0,0.0,0.0
2611,0.0,0.0,0.0,5.0
2612,0.0,0.0,0.0,0.0
2614,0.0,0.0,0.0,0.0
2615,0.0,0.0,0.0,3.0
2616,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,1.0
2620,0.0,0.0,0.0,7.0
2621,0.0,0.0,0.0,11.0
2622,0.0,0.0,0.0,1.0
2623,0.0,0.0,0.0,0.0
2624,0.0,0.0,0.0,17.0
2625,0.0,0.0,0.0,2.0
2626,0.0,0.0,0.0,0.0
2627,0.0,0.0,0.0,4.0
2628,0.25,0.2,0.2222222222222222,5.0
2629,0.0,0.0,0.0,0.0
2632,0.0,0.0,0.0,3.0
2634,0.0,0.0,0.0,3.0
2635,0.9832869080779945,0.9145077720207254,0.9476510067114094,386.0
2636,0.0,0.0,0.0,1.0
2637,0.0,0.0,0.0,0.0
2638,0.0,0.0,0.0,23.0
2639,0.0,0.0,0.0,7.0
264,0.0,0.0,0.0,1.0
2640,0.0,0.0,0.0,0.0
2641,0.0,0.0,0.0,0.0
2642,0.0,0.0,0.0,32.0
2643,0.0,0.0,0.0,0.0
2644,0.0,0.0,0.0,44.0
2645,0.0,0.0,0.0,3.0
2646,0.0,0.0,0.0,0.0
2647,0.0,0.0,0.0,10.0
2648,0.0,0.0,0.0,6.0
2649,1.0,0.4444444444444444,0.6153846153846154,9.0
2650,0.0,0.0,0.0,5.0
2651,0.0,0.0,0.0,1.0
2653,0.0,0.0,0.0,0.0
2654,0.0,0.0,0.0,0.0
2655,0.0,0.0,0.0,0.0
2656,0.0,0.0,0.0,4.0
2657,0.0,0.0,0.0,13.0
2658,0.3333333333333333,0.6666666666666666,0.4444444444444444,3.0
2659,0.0,0.0,0.0,7.0
2661,0.0,0.0,0.0,13.0
2664,0.0,0.0,0.0,38.0
2666,0.0,0.0,0.0,0.0
2668,0.0,0.0,0.0,30.0
267,0.0,0.0,0.0,0.0
2670,0.0,0.0,0.0,12.0
2671,0.0,0.0,0.0,2.0
2672,0.0,0.0,0.0,2.0
2674,0.0,0.0,0.0,5.0
2676,0.0,0.0,0.0,6.0
2679,0.0,0.0,0.0,12.0
268,0.0,0.0,0.0,1.0
2680,0.0,0.0,0.0,2.0
2681,0.8888888888888888,0.2318840579710145,0.367816091954023,69.0
2682,0.0,0.0,0.0,4.0
2683,0.0,0.0,0.0,0.0
2684,0.0,0.0,0.0,0.0
2685,0.0,0.0,0.0,3.0
2686,0.0,0.0,0.0,0.0
2687,0.0,0.0,0.0,106.0
2688,0.0,0.0,0.0,0.0
2689,0.0,0.0,0.0,7.0
2690,0.0,0.0,0.0,0.0
2692,0.0,0.0,0.0,4.0
2693,0.0,0.0,0.0,0.0
2694,0.0,0.0,0.0,1.0
2695,0.0,0.0,0.0,1.0
2696,1.0,0.2,0.3333333333333333,5.0
2698,0.0,0.0,0.0,4.0
2699,0.0,0.0,0.0,0.0
2701,0.0,0.0,0.0,3.0
2702,0.0,0.0,0.0,0.0
2704,0.0,0.0,0.0,2.0
2705,0.0,0.0,0.0,13.0
2707,0.0,0.0,0.0,4.0
2709,0.0,0.0,0.0,14.0
2710,0.0,0.0,0.0,0.0
2711,0.0,0.0,0.0,6.0
2712,0.0,0.0,0.0,0.0
2713,0.0,0.0,0.0,25.0
2715,0.0,0.0,0.0,5.0
2718,1.0,0.041666666666666664,0.08,72.0
2719,0.0,0.0,0.0,1.0
2720,0.0,0.0,0.0,0.0
2722,0.0,0.0,0.0,0.0
2723,0.0,0.0,0.0,12.0
2724,0.0,0.0,0.0,0.0
2725,0.0,0.0,0.0,1.0
2726,0.0,0.0,0.0,2.0
2727,0.0,0.0,0.0,0.0
2728,0.0,0.0,0.0,0.0
2729,0.23214285714285715,0.2549019607843137,0.24299065420560748,51.0
2730,0.0,0.0,0.0,46.0
2731,0.0,0.0,0.0,25.0
2732,0.0,0.0,0.0,6.0
2733,0.18421052631578946,0.18666666666666668,0.18543046357615894,75.0
2734,0.0,0.0,0.0,102.0
2735,0.08695652173913043,0.047058823529411764,0.061068702290076333,85.0
2736,0.0,0.0,0.0,4.0
2737,0.0,0.0,0.0,85.0
2738,0.6,0.058823529411764705,0.10714285714285714,51.0
2739,0.0,0.0,0.0,68.0
274,0.0,0.0,0.0,1.0
2740,0.0,0.0,0.0,0.0
2741,0.0,0.0,0.0,31.0
2742,0.0,0.0,0.0,2.0
2743,0.6666666666666666,0.05128205128205128,0.09523809523809523,39.0
2744,0.5,0.25,0.3333333333333333,4.0
2745,0.0,0.0,0.0,1.0
2746,1.0,0.1111111111111111,0.2,9.0
2747,0.0,0.0,0.0,0.0
2748,0.0,0.0,0.0,7.0
2749,0.0,0.0,0.0,12.0
275,0.0,0.0,0.0,1.0
2751,0.0,0.0,0.0,1.0
2752,0.0,0.0,0.0,2.0
2753,0.0,0.0,0.0,1.0
2754,0.6666666666666666,0.15384615384615385,0.25,13.0
2755,0.0,0.0,0.0,3.0
2756,0.0,0.0,0.0,0.0
2757,0.0,0.0,0.0,1.0
2758,0.0,0.0,0.0,26.0
2759,0.0,0.0,0.0,1.0
276,0.0,0.0,0.0,18.0
2760,0.0,0.0,0.0,0.0
2761,0.0,0.0,0.0,2.0
2762,0.0,0.0,0.0,0.0
2763,0.6891891891891891,0.45132743362831856,0.5454545454545454,113.0
2765,0.0,0.0,0.0,11.0
2766,0.0,0.0,0.0,3.0
2767,0.0,0.0,0.0,0.0
2768,0.0,0.0,0.0,0.0
2769,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,1.0
2770,0.0,0.0,0.0,1.0
2771,0.0,0.0,0.0,293.0
2772,0.0,0.0,0.0,6.0
2773,0.0,0.0,0.0,38.0
2774,0.0,0.0,0.0,5.0
2775,0.0,0.0,0.0,2.0
2777,0.0,0.0,0.0,13.0
2779,0.0,0.0,0.0,1.0
2780,0.0,0.0,0.0,2.0
2781,0.0,0.0,0.0,1.0
2782,0.0,0.0,0.0,0.0
2783,0.0,0.0,0.0,76.0
2785,0.0,0.0,0.0,5.0
2786,0.0,0.0,0.0,0.0
2788,0.0,0.0,0.0,2.0
2789,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,2.0
2791,0.0,0.0,0.0,0.0
2792,0.0,0.0,0.0,35.0
2793,0.0,0.0,0.0,1.0
2794,0.0,0.0,0.0,2.0
2795,0.0,0.0,0.0,8.0
2797,0.0,0.0,0.0,1.0
2798,0.0,0.0,0.0,1.0
2799,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,2.0
2800,0.0,0.0,0.0,1.0
2801,0.0037174721189591076,1.0,0.007407407407407408,3.0
2802,0.0,0.0,0.0,0.0
2803,0.0,0.0,0.0,12.0
2804,0.0,0.0,0.0,0.0
2805,0.0,0.0,0.0,0.0
2806,0.0,0.0,0.0,0.0
2807,0.0,0.0,0.0,0.0
2809,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,4.0
2810,0.0,0.0,0.0,2.0
2815,0.0,0.0,0.0,1.0
2816,0.0,0.0,0.0,3.0
2817,0.0,0.0,0.0,1.0
2818,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,1.0
2820,0.0,0.0,0.0,0.0
2821,0.0,0.0,0.0,1.0
2823,0.0,0.0,0.0,0.0
2824,0.0,0.0,0.0,1.0
2825,0.0,0.0,0.0,28.0
2826,0.0,0.0,0.0,1.0
2827,0.0,0.0,0.0,9.0
